TYP;Id_Men;Id_Pers;Sexe;Age;Dipl
T4;3984;7967;1;66;D
T4;3984;7968;2;32;D
T4;3985;7969;1;27;Z
T4;3985;7970;2;24;Z
T4;3986;7971;1;20;Z
T4;3986;7972;2;24;Z
T4;3987;7973;1;29;Z
T4;3987;7974;2;20;Z
T4;3988;7975;1;21;Z
T4;3988;7976;2;21;Z
T4;3989;7977;1;54;D
T4;3989;7978;2;27;Z
T4;3990;7979;1;68;A
T4;3990;7980;2;25;Z
T4;3991;7981;1;25;Z
T4;3991;7982;2;27;Z
T4;3992;7983;1;21;Z
T4;3992;7984;2;22;Z
T4;3993;7985;1;18;Z
T4;3993;7986;2;28;Z
T4;3994;7987;1;26;Z
T4;3994;7988;2;25;Z
T4;3995;7989;1;25;Z
T4;3995;7990;2;25;Z
T4;3996;7991;1;61;D
T4;3996;7992;2;16;Z
T4;3997;7993;1;17;Z
T4;3997;7994;2;26;Z
T4;3998;7995;1;23;Z
T4;3998;7996;2;25;Z
T4;3999;7997;1;24;Z
T4;3999;7998;2;31;A
T4;4000;7999;1;57;D
T4;4000;8000;2;20;Z
T4;4001;8001;1;28;Z
T4;4001;8002;2;22;Z
T4;4002;8003;1;25;Z
T4;4002;8004;2;25;Z
T4;4003;8005;1;65;B
T4;4003;8006;2;24;Z
T4;4004;8007;1;54;A
T4;4004;8008;2;24;Z
T4;4005;8009;1;30;A
T4;4005;8010;2;20;Z
T4;4006;8011;1;25;Z
T4;4006;8012;2;23;Z
T4;4007;8013;1;23;Z
T4;4007;8014;2;18;Z
T4;4008;8015;1;61;D
T4;4008;8016;2;20;Z
T4;4009;8017;1;28;Z
T4;4009;8018;2;23;Z
T4;4010;8019;1;29;Z
T4;4010;8020;2;21;Z
T4;4011;8021;1;21;Z
T4;4011;8022;2;24;Z
T4;4012;8023;1;26;Z
T4;4012;8024;2;25;Z
T4;4013;8025;1;26;Z
T4;4013;8026;2;28;Z
T4;4014;8027;1;26;Z
T4;4014;8028;2;30;C
T4;4015;8029;1;20;Z
T4;4015;8030;2;57;A
T4;4016;8031;1;33;C
T4;4016;8032;2;23;Z
T4;4017;8033;1;25;Z
T4;4017;8034;2;32;D
T4;4018;8035;1;23;Z
T4;4018;8036;2;33;B
T4;4019;8037;1;23;Z
T4;4019;8038;2;26;Z
T4;4020;8039;1;33;A
T4;4020;8040;2;15;Z
T4;4021;8041;1;40;D
T4;4021;8042;2;37;D
T4;4022;8043;1;20;Z
T4;4022;8044;2;32;D
T4;4023;8045;1;22;Z
T4;4023;8046;2;23;Z
T4;4024;8047;1;36;A
T4;4024;8048;2;23;Z
T4;4025;8049;1;62;D
T4;4025;8050;2;27;Z
T4;4026;8051;1;82;B
T4;4026;8052;2;66;B
T4;4027;8053;1;23;Z
T4;4027;8054;2;21;Z
T4;4028;8055;1;65;C
T4;4028;8056;2;17;Z
T4;4029;8057;1;52;C
T4;4029;8058;2;30;B
T4;4030;8059;1;21;Z
T4;4030;8060;2;24;Z
T4;4031;8061;1;28;Z
T4;4031;8062;2;24;Z
T4;4032;8063;1;25;Z
T4;4032;8064;2;24;Z
T4;4033;8065;1;20;Z
T4;4033;8066;2;23;Z
T4;4034;8067;1;28;Z
T4;4034;8068;2;32;C
T4;4035;8069;1;29;Z
T4;4035;8070;2;59;D
T4;4036;8071;1;20;Z
T4;4036;8072;2;20;Z
T4;4037;8073;1;23;Z
T4;4037;8074;2;24;Z
T4;4038;8075;1;28;Z
T4;4038;8076;2;22;Z
T4;4039;8077;1;33;D
T4;4039;8078;2;25;Z
T4;4040;8079;1;23;Z
T4;4040;8080;2;21;Z
T4;4041;8081;1;21;Z
T4;4041;8082;2;29;Z
T4;4042;8083;1;59;D
T4;4042;8084;2;32;D
T4;4043;8085;1;23;Z
T4;4043;8086;2;25;Z
T4;4044;8087;1;22;Z
T4;4044;8088;2;27;Z
T4;4045;8089;1;35;D
T4;4045;8090;2;28;Z
T4;4046;8091;1;23;Z
T4;4046;8092;2;16;Z
T4;4047;8093;1;39;C
T4;4047;8094;2;21;Z
T4;4048;8095;1;29;Z
T4;4048;8096;2;47;A
T4;4049;8097;1;31;D
T4;4049;8098;2;23;Z
T4;4050;8099;1;26;Z
T4;4050;8100;2;23;Z
T4;4051;8101;1;26;Z
T4;4051;8102;2;26;Z
T4;4052;8103;1;25;Z
T4;4052;8104;2;24;Z
T4;4053;8105;1;27;Z
T4;4053;8106;2;24;Z
T4;4054;8107;1;23;Z
T4;4054;8108;2;58;B
T4;4055;8109;1;17;Z
T4;4055;8110;2;57;D
T4;4056;8111;1;27;Z
T4;4056;8112;2;22;Z
T4;4057;8113;1;21;Z
T4;4057;8114;2;79;C
T4;4058;8115;1;24;Z
T4;4058;8116;2;24;Z
T4;4059;8117;1;28;Z
T4;4059;8118;2;24;Z
T4;4060;8119;1;24;Z
T4;4060;8120;2;25;Z
T4;4061;8121;1;29;Z
T4;4061;8122;2;31;A
T4;4062;8123;1;20;Z
T4;4062;8124;2;23;Z
T4;4063;8125;1;23;Z
T4;4063;8126;2;25;Z
T4;4064;8127;1;31;D
T4;4064;8128;2;27;Z
T4;4065;8129;1;31;A
T4;4065;8130;2;22;Z
T4;4066;8131;1;29;Z
T4;4066;8132;2;20;Z
T4;4067;8133;1;25;Z
T4;4067;8134;2;20;Z
T4;4068;8135;1;23;Z
T4;4068;8136;2;24;Z
T4;4069;8137;1;65;B
T4;4069;8138;2;29;Z
T4;4070;8139;1;21;Z
T4;4070;8140;2;27;Z
T4;4071;8141;1;24;Z
T4;4071;8142;2;25;Z
T4;4072;8143;1;20;Z
T4;4072;8144;2;34;B
T4;4073;8145;1;20;Z
T4;4073;8146;2;21;Z
T4;4074;8147;1;27;Z
T4;4074;8148;2;28;Z
T4;4075;8149;1;28;Z
T4;4075;8150;2;29;Z
T4;4076;8151;1;31;D
T4;4076;8152;2;18;Z
T4;4077;8153;1;84;D
T4;4077;8154;2;24;Z
T4;4078;8155;1;59;D
T4;4078;8156;2;21;Z
T4;4079;8157;1;20;Z
T4;4079;8158;2;21;Z
T4;4080;8159;1;34;C
T4;4080;8160;2;27;Z
T4;4081;8161;1;32;D
T4;4081;8162;2;28;Z
T4;4082;8163;1;39;A
T4;4082;8164;2;27;Z
T4;4083;8165;1;56;D
T4;4083;8166;2;20;Z
T4;4084;8167;1;30;D
T4;4084;8168;2;29;Z
T4;4085;8169;1;20;Z
T4;4085;8170;2;27;Z
T4;4086;8171;1;23;Z
T4;4086;8172;2;29;Z
T4;4087;8173;1;29;Z
T4;4087;8174;2;26;Z
T4;4088;8175;1;20;Z
T4;4088;8176;2;21;Z
T4;4089;8177;1;21;Z
T4;4089;8178;2;47;D
T4;4090;8179;1;33;B
T4;4090;8180;2;20;Z
T4;4091;8181;1;20;Z
T4;4091;8182;2;26;Z
T4;4092;8183;1;31;D
T4;4092;8184;2;20;Z
T4;4093;8185;1;25;Z
T4;4093;8186;2;23;Z
T4;4094;8187;1;26;Z
T4;4094;8188;2;20;Z
T4;4095;8189;1;26;Z
T4;4095;8190;2;21;Z
T4;4096;8191;1;29;Z
T4;4096;8192;2;29;Z
T4;4097;8193;1;26;Z
T4;4097;8194;2;29;Z
T4;4098;8195;1;23;Z
T4;4098;8196;2;24;Z
T4;4099;8197;1;25;Z
T4;4099;8198;2;25;Z
T4;4100;8199;1;28;Z
T4;4100;8200;2;28;Z
T4;4101;8201;1;63;C
T4;4101;8202;2;24;Z
T4;4102;8203;1;33;D
T4;4102;8204;2;21;Z
T4;4103;8205;1;29;Z
T4;4103;8206;2;44;D
T4;4104;8207;1;25;Z
T4;4104;8208;2;29;Z
T4;4105;8209;1;31;B
T4;4105;8210;2;22;Z
T4;4106;8211;1;56;D
T4;4106;8212;2;25;Z
T4;4107;8213;1;29;Z
T4;4107;8214;2;21;Z
T4;4108;8215;1;22;Z
T4;4108;8216;2;19;Z
T4;4109;8217;1;60;C
T4;4109;8218;2;19;Z
T4;4110;8219;1;29;Z
T4;4110;8220;2;18;Z
T4;4111;8221;1;53;D
T4;4111;8222;2;23;Z
T4;4112;8223;1;22;Z
T4;4112;8224;2;19;Z
T4;4113;8225;1;27;Z
T4;4113;8226;2;31;D
T4;4114;8227;1;25;Z
T4;4114;8228;2;25;Z
T4;4115;8229;1;20;Z
T4;4115;8230;2;58;D
T4;4116;8231;1;26;Z
T4;4116;8232;2;20;Z
T4;4117;8233;1;31;A
T4;4117;8234;2;24;Z
T4;4118;8235;1;33;D
T4;4118;8236;2;32;C
T4;4119;8237;1;32;D
T4;4119;8238;2;37;D
T4;4120;8239;1;29;Z
T4;4120;8240;2;22;Z
T4;4121;8241;1;25;Z
T4;4121;8242;2;21;Z
T4;4122;8243;1;65;D
T4;4122;8244;2;25;Z
T4;4123;8245;1;16;Z
T4;4123;8246;2;55;A
T4;4124;8247;1;21;Z
T4;4124;8248;2;21;Z
T4;4125;8249;1;27;Z
T4;4125;8250;2;32;B
T4;4126;8251;1;23;Z
T4;4126;8252;2;16;Z
T4;4127;8253;1;26;Z
T4;4127;8254;2;25;Z
T4;4128;8255;1;23;Z
T4;4128;8256;2;23;Z
T4;4129;8257;1;20;Z
T4;4129;8258;2;22;Z
T4;4130;8259;1;26;Z
T4;4130;8260;2;22;Z
T4;4131;8261;1;58;D
T4;4131;8262;2;23;Z
T4;4132;8263;1;54;B
T4;4132;8264;2;23;Z
T4;4133;8265;1;27;Z
T4;4133;8266;2;26;Z
T4;4134;8267;1;28;Z
T4;4134;8268;2;28;Z
T4;4135;8269;1;40;B
T4;4135;8270;2;25;Z
T4;4136;8271;1;21;Z
T4;4136;8272;2;20;Z
T4;4137;8273;1;24;Z
T4;4137;8274;2;25;Z
T4;4138;8275;1;22;Z
T4;4138;8276;2;17;Z
T4;4139;8277;1;21;Z
T4;4139;8278;2;22;Z
T4;4140;8279;1;22;Z
T4;4140;8280;2;24;Z
T4;4141;8281;1;17;Z
T4;4141;8282;2;28;Z
T4;4142;8283;1;77;B
T4;4142;8284;2;34;D
T4;4143;8285;1;16;Z
T4;4143;8286;2;25;Z
T4;4144;8287;1;21;Z
T4;4144;8288;2;21;Z
T4;4145;8289;1;21;Z
T4;4145;8290;2;24;Z
T4;4146;8291;1;20;Z
T4;4146;8292;2;29;Z
T4;4147;8293;1;26;Z
T4;4147;8294;2;27;Z
T4;4148;8295;1;23;Z
T4;4148;8296;2;26;Z
T4;4149;8297;1;25;Z
T4;4149;8298;2;21;Z
T4;4150;8299;1;26;Z
T4;4150;8300;2;15;Z
T4;4151;8301;1;31;D
T4;4151;8302;2;28;Z
T4;4152;8303;1;18;Z
T4;4152;8304;2;28;Z
T4;4153;8305;1;23;Z
T4;4153;8306;2;15;Z
T4;4154;8307;1;25;Z
T4;4154;8308;2;24;Z
T4;4155;8309;1;55;D
T4;4155;8310;2;29;Z
T4;4156;8311;1;25;Z
T4;4156;8312;2;20;Z
T4;4157;8313;1;29;Z
T4;4157;8314;2;24;Z
T4;4158;8315;1;20;Z
T4;4158;8316;2;22;Z
T4;4159;8317;1;21;Z
T4;4159;8318;2;25;Z
T4;4160;8319;1;26;Z
T4;4160;8320;2;29;Z
T4;4161;8321;1;21;Z
T4;4161;8322;2;26;Z
T4;4162;8323;1;21;Z
T4;4162;8324;2;27;Z
T4;4163;8325;1;29;Z
T4;4163;8326;2;39;D
T4;4164;8327;1;24;Z
T4;4164;8328;2;32;B
T4;4165;8329;1;21;Z
T4;4165;8330;2;28;Z
T4;4166;8331;1;22;Z
T4;4166;8332;2;24;Z
T4;4167;8333;1;26;Z
T4;4167;8334;2;26;Z
T4;4168;8335;1;53;D
T4;4168;8336;2;26;Z
T4;4169;8337;1;27;Z
T4;4169;8338;2;23;Z
T4;4170;8339;1;27;Z
T4;4170;8340;2;28;Z
T4;4171;8341;1;26;Z
T4;4171;8342;2;23;Z
T4;4172;8343;1;29;Z
T4;4172;8344;2;32;D
T4;4173;8345;1;20;Z
T4;4173;8346;2;20;Z
T4;4174;8347;1;55;D
T4;4174;8348;2;17;Z
T4;4175;8349;1;27;Z
T4;4175;8350;2;24;Z
T4;4176;8351;1;26;Z
T4;4176;8352;2;18;Z
T4;4177;8353;1;21;Z
T4;4177;8354;2;16;Z
T4;4178;8355;1;34;D
T4;4178;8356;2;33;A
T4;4179;8357;1;27;Z
T4;4179;8358;2;17;Z
T4;4180;8359;1;57;D
T4;4180;8360;2;81;D
T4;4181;8361;1;26;Z
T4;4181;8362;2;20;Z
T4;4182;8363;1;17;Z
T4;4182;8364;2;33;D
T4;4183;8365;1;23;Z
T4;4183;8366;2;29;Z
T4;4184;8367;1;24;Z
T4;4184;8368;2;24;Z
T4;4185;8369;1;26;Z
T4;4185;8370;2;20;Z
T4;4186;8371;1;21;Z
T4;4186;8372;2;45;D
T4;4187;8373;1;20;Z
T4;4187;8374;2;33;B
T4;4188;8375;1;76;C
T4;4188;8376;2;24;Z
T4;4189;8377;1;22;Z
T4;4189;8378;2;61;D
T4;4190;8379;1;24;Z
T4;4190;8380;2;32;D
T4;4191;8381;1;37;A
T4;4191;8382;2;21;Z
T4;4192;8383;1;26;Z
T4;4192;8384;2;69;B
T4;4193;8385;1;25;Z
T4;4193;8386;2;29;Z
T4;4194;8387;1;21;Z
T4;4194;8388;2;23;Z
T4;4195;8389;1;28;Z
T4;4195;8390;2;27;Z
T4;4196;8391;1;82;D
T4;4196;8392;2;16;Z
T4;4197;8393;1;28;Z
T4;4197;8394;2;28;Z
T4;4198;8395;1;23;Z
T4;4198;8396;2;23;Z
T4;4199;8397;1;20;Z
T4;4199;8398;2;24;Z
T4;4200;8399;1;21;Z
T4;4200;8400;2;29;Z
T4;4201;8401;1;31;D
T4;4201;8402;2;63;D
T4;4202;8403;1;53;D
T4;4202;8404;2;23;Z
T4;4203;8405;1;28;Z
T4;4203;8406;2;22;Z
T4;4204;8407;1;29;Z
T4;4204;8408;2;67;D
T4;4205;8409;1;15;Z
T4;4205;8410;2;24;Z
T4;4206;8411;1;27;Z
T4;4206;8412;2;29;Z
T4;4207;8413;1;33;D
T4;4207;8414;2;23;Z
T4;4208;8415;1;29;Z
T4;4208;8416;2;31;B
T4;4209;8417;1;20;Z
T4;4209;8418;2;21;Z
T4;4210;8419;1;32;C
T4;4210;8420;2;22;Z
T4;4211;8421;1;55;D
T4;4211;8422;2;33;C
T4;4212;8423;1;16;Z
T4;4212;8424;2;29;Z
T4;4213;8425;1;54;D
T4;4213;8426;2;24;Z
T4;4214;8427;1;50;D
T4;4214;8428;2;24;Z
T4;4215;8429;1;25;Z
T4;4215;8430;2;27;Z
T4;4216;8431;1;22;Z
T4;4216;8432;2;28;Z
T4;4217;8433;1;19;Z
T4;4217;8434;2;17;Z
T4;4218;8435;1;23;Z
T4;4218;8436;2;22;Z
T4;4219;8437;1;28;Z
T4;4219;8438;2;20;Z
T4;4220;8439;1;29;Z
T4;4220;8440;2;66;B
T4;4221;8441;1;35;D
T4;4221;8442;2;28;Z
T4;4222;8443;1;19;Z
T4;4222;8444;2;29;Z
T4;4223;8445;1;33;A
T4;4223;8446;2;20;Z
T4;4224;8447;1;26;Z
T4;4224;8448;2;24;Z
T4;4225;8449;1;66;D
T4;4225;8450;2;55;D
T4;4226;8451;1;21;Z
T4;4226;8452;2;34;D
T4;4227;8453;1;31;A
T4;4227;8454;2;23;Z
T4;4228;8455;1;22;Z
T4;4228;8456;2;30;C
T4;4229;8457;1;22;Z
T4;4229;8458;2;83;D
T4;4230;8459;1;24;Z
T4;4230;8460;2;38;B
T4;4231;8461;1;26;Z
T4;4231;8462;2;22;Z
T4;4232;8463;1;15;Z
T4;4232;8464;2;33;A
T4;4233;8465;1;18;Z
T4;4233;8466;2;31;D
T4;4234;8467;1;62;B
T4;4234;8468;2;54;B
T4;4235;8469;1;20;Z
T4;4235;8470;2;29;Z
T4;4236;8471;1;26;Z
T4;4236;8472;2;25;Z
T4;4237;8473;1;29;Z
T4;4237;8474;2;22;Z
T4;4238;8475;1;24;Z
T4;4238;8476;2;29;Z
T4;4239;8477;1;61;C
T4;4239;8478;2;27;Z
T4;4240;8479;1;68;D
T4;4240;8480;2;20;Z
T4;4241;8481;1;28;Z
T4;4241;8482;2;22;Z
T4;4242;8483;1;24;Z
T4;4242;8484;2;22;Z
T4;4243;8485;1;23;Z
T4;4243;8486;2;24;Z
T4;4244;8487;1;28;Z
T4;4244;8488;2;53;A
T4;4245;8489;1;52;D
T4;4245;8490;2;23;Z
T4;4246;8491;1;33;D
T4;4246;8492;2;27;Z
T4;4247;8493;1;28;Z
T4;4247;8494;2;26;Z
T4;4248;8495;1;33;A
T4;4248;8496;2;24;Z
T4;4249;8497;1;71;A
T4;4249;8498;2;78;D
T4;4250;8499;1;29;Z
T4;4250;8500;2;29;Z
T4;4251;8501;1;34;C
T4;4251;8502;2;24;Z
T4;4252;8503;1;29;Z
T4;4252;8504;2;27;Z
T4;4253;8505;1;26;Z
T4;4253;8506;2;38;D
T4;4254;8507;1;21;Z
T4;4254;8508;2;21;Z
T4;4255;8509;1;27;Z
T4;4255;8510;2;20;Z
T4;4256;8511;1;27;Z
T4;4256;8512;2;20;Z
T4;4257;8513;1;25;Z
T4;4257;8514;2;20;Z
T4;4258;8515;1;27;Z
T4;4258;8516;2;25;Z
T4;4259;8517;1;34;D
T4;4259;8518;2;22;Z
T4;4260;8519;1;19;Z
T4;4260;8520;2;29;Z
T4;4261;8521;1;53;D
T4;4261;8522;2;33;B
T4;4262;8523;1;31;D
T4;4262;8524;2;29;Z
T4;4263;8525;1;23;Z
T4;4263;8526;2;21;Z
T4;4264;8527;1;20;Z
T4;4264;8528;2;35;C
T4;4265;8529;1;56;D
T4;4265;8530;2;23;Z
T4;4266;8531;1;22;Z
T4;4266;8532;2;23;Z
T4;4267;8533;1;24;Z
T4;4267;8534;2;23;Z
T4;4268;8535;1;31;D
T4;4268;8536;2;54;D
T4;4269;8537;1;31;C
T4;4269;8538;2;27;Z
T4;4270;8539;1;25;Z
T4;4270;8540;2;17;Z
T4;4271;8541;1;23;Z
T4;4271;8542;2;21;Z
T4;4272;8543;1;23;Z
T4;4272;8544;2;23;Z
T4;4273;8545;1;33;A
T4;4273;8546;2;21;Z
T4;4274;8547;1;27;Z
T4;4274;8548;2;26;Z
T4;4275;8549;1;24;Z
T4;4275;8550;2;32;B
T4;4276;8551;1;22;Z
T4;4276;8552;2;22;Z
T4;4277;8553;1;30;D
T4;4277;8554;2;23;Z
T4;4278;8555;1;58;D
T4;4278;8556;2;48;A
T4;4279;8557;1;25;Z
T4;4279;8558;2;54;D
T4;4280;8559;1;25;Z
T4;4280;8560;2;27;Z
T4;4281;8561;1;30;D
T4;4281;8562;2;24;Z
T4;4282;8563;1;28;Z
T4;4282;8564;2;25;Z
T4;4283;8565;1;44;D
T4;4283;8566;2;35;D
T4;4284;8567;1;29;Z
T4;4284;8568;2;23;Z
T4;4285;8569;1;23;Z
T4;4285;8570;2;24;Z
T4;4286;8571;1;21;Z
T4;4286;8572;2;29;Z
T4;4287;8573;1;20;Z
T4;4287;8574;2;55;C
T4;4288;8575;1;29;Z
T4;4288;8576;2;25;Z
T4;4289;8577;1;69;D
T4;4289;8578;2;27;Z
T4;4290;8579;1;16;Z
T4;4290;8580;2;22;Z
T4;4291;8581;1;29;Z
T4;4291;8582;2;26;Z
T4;4292;8583;1;27;Z
T4;4292;8584;2;25;Z
T4;4293;8585;1;21;Z
T4;4293;8586;2;29;Z
T4;4294;8587;1;26;Z
T4;4294;8588;2;33;B
T4;4295;8589;1;29;Z
T4;4295;8590;2;24;Z
T4;4296;8591;1;25;Z
T4;4296;8592;2;27;Z
T4;4297;8593;1;65;D
T4;4297;8594;2;20;Z
T4;4298;8595;1;20;Z
T4;4298;8596;2;62;D
T4;4299;8597;1;18;Z
T4;4299;8598;2;25;Z
T4;4300;8599;1;23;Z
T4;4300;8600;2;54;D
T4;4301;8601;1;39;D
T4;4301;8602;2;30;C
T4;4302;8603;1;30;D
T4;4302;8604;2;20;Z
T4;4303;8605;1;20;Z
T4;4303;8606;2;32;D
T4;4304;8607;1;39;A
T4;4304;8608;2;69;C
T4;4305;8609;1;39;D
T4;4305;8610;2;63;C
T4;4306;8611;1;23;Z
T4;4306;8612;2;21;Z
T4;4307;8613;1;60;D
T4;4307;8614;2;29;Z
T4;4308;8615;1;28;Z
T4;4308;8616;2;32;D
T4;4309;8617;1;23;Z
T4;4309;8618;2;28;Z
T4;4310;8619;1;30;D
T4;4310;8620;2;56;D
T4;4311;8621;1;58;A
T4;4311;8622;2;51;D
T4;4312;8623;1;29;Z
T4;4312;8624;2;24;Z
T4;4313;8625;1;56;A
T4;4313;8626;2;25;Z
T4;4314;8627;1;29;Z
T4;4314;8628;2;28;Z
T4;4315;8629;1;24;Z
T4;4315;8630;2;31;D
T4;4316;8631;1;21;Z
T4;4316;8632;2;68;B
T4;4317;8633;1;22;Z
T4;4317;8634;2;29;Z
T4;4318;8635;1;26;Z
T4;4318;8636;2;20;Z
T4;4319;8637;1;22;Z
T4;4319;8638;2;21;Z
T4;4320;8639;1;33;D
T4;4320;8640;2;20;Z
T4;4321;8641;1;66;D
T4;4321;8642;2;25;Z
T4;4322;8643;1;34;C
T4;4322;8644;2;21;Z
T4;4323;8645;1;25;Z
T4;4323;8646;2;25;Z
T4;4324;8647;1;57;D
T4;4324;8648;2;23;Z
T4;4325;8649;1;24;Z
T4;4325;8650;2;27;Z
T4;4326;8651;1;24;Z
T4;4326;8652;2;20;Z
T4;4327;8653;1;24;Z
T4;4327;8654;2;56;A
T4;4328;8655;1;21;Z
T4;4328;8656;2;28;Z
T4;4329;8657;1;27;Z
T4;4329;8658;2;21;Z
T4;4330;8659;1;23;Z
T4;4330;8660;2;17;Z
T4;4331;8661;1;26;Z
T4;4331;8662;2;27;Z
T4;4332;8663;1;27;Z
T4;4332;8664;2;21;Z
T4;4333;8665;1;62;D
T4;4333;8666;2;20;Z
T4;4334;8667;1;32;D
T4;4334;8668;2;65;D
T4;4335;8669;1;28;Z
T4;4335;8670;2;73;D
T4;4336;8671;1;24;Z
T4;4336;8672;2;69;B
T4;4337;8673;1;24;Z
T4;4337;8674;2;30;A
T4;4338;8675;1;19;Z
T4;4338;8676;2;59;C
T4;4339;8677;1;21;Z
T4;4339;8678;2;29;Z
T4;4340;8679;1;21;Z
T4;4340;8680;2;24;Z
T4;4341;8681;1;22;Z
T4;4341;8682;2;26;Z
T4;4342;8683;1;33;A
T4;4342;8684;2;28;Z
T4;4343;8685;1;36;C
T4;4343;8686;2;27;Z
T4;4344;8687;1;20;Z
T4;4344;8688;2;28;Z
T4;4345;8689;1;30;B
T4;4345;8690;2;23;Z
T4;4346;8691;1;59;D
T4;4346;8692;2;27;Z
T4;4347;8693;1;23;Z
T4;4347;8694;2;16;Z
T4;4348;8695;1;33;A
T4;4348;8696;2;17;Z
T4;4349;8697;1;26;Z
T4;4349;8698;2;21;Z
T4;4350;8699;1;22;Z
T4;4350;8700;2;15;Z
T4;4351;8701;1;25;Z
T4;4351;8702;2;23;Z
T4;4352;8703;1;28;Z
T4;4352;8704;2;38;A
T4;4353;8705;1;25;Z
T4;4353;8706;2;19;Z
T4;4354;8707;1;24;Z
T4;4354;8708;2;22;Z
T4;4355;8709;1;29;Z
T4;4355;8710;2;27;Z
T4;4356;8711;1;27;Z
T4;4356;8712;2;24;Z
T4;4357;8713;1;56;D
T4;4357;8714;2;24;Z
T4;4358;8715;1;19;Z
T4;4358;8716;2;20;Z
T4;4359;8717;1;16;Z
T4;4359;8718;2;24;Z
T4;4360;8719;1;31;C
T4;4360;8720;2;20;Z
T4;4361;8721;1;23;Z
T4;4361;8722;2;25;Z
T4;4362;8723;1;54;C
T4;4362;8724;2;24;Z
T4;4363;8725;1;21;Z
T4;4363;8726;2;47;D
T4;4364;8727;1;27;Z
T4;4364;8728;2;23;Z
T4;4365;8729;1;21;Z
T4;4365;8730;2;34;D
T4;4366;8731;1;27;Z
T4;4366;8732;2;53;D
T4;4367;8733;1;22;Z
T4;4367;8734;2;20;Z
T4;4368;8735;1;37;A
T4;4368;8736;2;24;Z
T4;4369;8737;1;20;Z
T4;4369;8738;2;22;Z
T4;4370;8739;1;20;Z
T4;4370;8740;2;27;Z
T4;4371;8741;1;22;Z
T4;4371;8742;2;69;D
T4;4372;8743;1;25;Z
T4;4372;8744;2;30;D
T4;4373;8745;1;23;Z
T4;4373;8746;2;22;Z
T4;4374;8747;1;27;Z
T4;4374;8748;2;16;Z
T4;4375;8749;1;34;D
T4;4375;8750;2;23;Z
T4;4376;8751;1;29;Z
T4;4376;8752;2;25;Z
T4;4377;8753;1;22;Z
T4;4377;8754;2;69;D
T4;4378;8755;1;60;D
T4;4378;8756;2;20;Z
T4;4379;8757;1;34;D
T4;4379;8758;2;23;Z
T4;4380;8759;1;71;D
T4;4380;8760;2;26;Z
T4;4381;8761;1;27;Z
T4;4381;8762;2;20;Z
T4;4382;8763;1;57;D
T4;4382;8764;2;28;Z
T4;4383;8765;1;23;Z
T4;4383;8766;2;27;Z
T4;4384;8767;1;84;D
T4;4384;8768;2;23;Z
T4;4385;8769;1;50;C
T4;4385;8770;2;29;Z
T4;4386;8771;1;70;D
T4;4386;8772;2;69;D
T4;4387;8773;1;62;C
T4;4387;8774;2;24;Z
T4;4388;8775;1;61;D
T4;4388;8776;2;25;Z
T4;4389;8777;1;30;D
T4;4389;8778;2;26;Z
T4;4390;8779;1;66;B
T4;4390;8780;2;26;Z
T4;4391;8781;1;93;D
T4;4391;8782;2;32;D
T4;4392;8783;1;69;D
T4;4392;8784;2;57;D
T4;4393;8785;1;21;Z
T4;4393;8786;2;22;Z
T4;4394;8787;1;29;Z
T4;4394;8788;2;22;Z
T4;4395;8789;1;32;D
T4;4395;8790;2;22;Z
T4;4396;8791;1;29;Z
T4;4396;8792;2;16;Z
T4;4397;8793;1;21;Z
T4;4397;8794;2;75;C
T4;4398;8795;1;25;Z
T4;4398;8796;2;25;Z
T4;4399;8797;1;60;A
T4;4399;8798;2;21;Z
T4;4400;8799;1;28;Z
T4;4400;8800;2;31;A
T4;4401;8801;1;23;Z
T4;4401;8802;2;29;Z
T4;4402;8803;1;21;Z
T4;4402;8804;2;28;Z
T4;4403;8805;1;26;Z
T4;4403;8806;2;29;Z
T4;4404;8807;1;22;Z
T4;4404;8808;2;28;Z
T4;4405;8809;1;28;Z
T4;4405;8810;2;23;Z
T4;4406;8811;1;26;Z
T4;4406;8812;2;20;Z
T4;4407;8813;1;28;Z
T4;4407;8814;2;21;Z
T4;4408;8815;1;37;D
T4;4408;8816;2;15;Z
T4;4409;8817;1;31;D
T4;4409;8818;2;34;D
T4;4410;8819;1;23;Z
T4;4410;8820;2;20;Z
T4;4411;8821;1;21;Z
T4;4411;8822;2;36;D
T4;4412;8823;1;58;C
T4;4412;8824;2;24;Z
T4;4413;8825;1;20;Z
T4;4413;8826;2;55;D
T4;4414;8827;1;50;D
T4;4414;8828;2;20;Z
T4;4415;8829;1;22;Z
T4;4415;8830;2;27;Z
T4;4416;8831;1;44;D
T4;4416;8832;2;30;D
T4;4417;8833;1;27;Z
T4;4417;8834;2;20;Z
T4;4418;8835;1;24;Z
T4;4418;8836;2;18;Z
T4;4419;8837;1;26;Z
T4;4419;8838;2;22;Z
T4;4420;8839;1;62;D
T4;4420;8840;2;24;Z
T4;4421;8841;1;24;Z
T4;4421;8842;2;27;Z
T4;4422;8843;1;27;Z
T4;4422;8844;2;30;D
T4;4423;8845;1;37;A
T4;4423;8846;2;20;Z
T4;4424;8847;1;20;Z
T4;4424;8848;2;52;C
T4;4425;8849;1;34;D
T4;4425;8850;2;24;Z
T4;4426;8851;1;22;Z
T4;4426;8852;2;22;Z
T4;4427;8853;1;22;Z
