TYP;Id_Men;Id_Pers;Sexe;Age;Dipl
T2;1314;2627;2;20;Z
T2;1314;2628;2;16;Z
T2;1315;2629;1;19;Z
T2;1315;2630;2;24;Z
T2;1316;2631;2;21;Z
T2;1316;2632;1;25;Z
T2;1317;2633;1;24;Z
T2;1317;2634;2;18;Z
T2;1318;2635;1;16;Z
T2;1318;2636;2;24;Z
T2;1319;2637;1;25;Z
T2;1319;2638;1;29;Z
T2;1320;2639;2;20;Z
T2;1320;2640;2;20;Z
T2;1321;2641;2;20;Z
T2;1321;2642;1;21;Z
T2;1322;2643;1;21;Z
T2;1322;2644;1;16;Z
T2;1323;2645;1;29;Z
T2;1323;2646;2;22;Z
T2;1324;2647;1;30;C
T2;1324;2648;2;22;Z
T2;1325;2649;1;23;Z
T2;1325;2650;1;21;Z
T2;1326;2651;1;21;Z
T2;1326;2652;2;19;Z
T2;1327;2653;1;27;Z
T2;1327;2654;2;17;Z
T2;1328;2655;2;38;B
T2;1328;2656;1;16;Z
T2;1329;2657;1;17;Z
T2;1329;2658;2;22;Z
T2;1330;2659;1;21;Z
T2;1330;2660;1;16;Z
T2;1331;2661;2;21;Z
T2;1331;2662;1;24;Z
T2;1332;2663;1;24;Z
T2;1332;2664;2;25;Z
T2;1333;2665;1;16;Z
T2;1333;2666;1;21;Z
T2;1334;2667;1;27;Z
T2;1334;2668;1;24;Z
T2;1335;2669;2;20;Z
T2;1335;2670;1;23;Z
T2;1336;2671;2;28;Z
T2;1336;2672;2;24;Z
T2;1337;2673;1;15;Z
T2;1337;2674;2;19;Z
T2;1338;2675;1;24;Z
T2;1338;2676;2;26;Z
T2;1339;2677;2;29;Z
T2;1339;2678;1;22;Z
T2;1340;2679;1;16;Z
T2;1340;2680;2;17;Z
T2;1341;2681;2;16;Z
T2;1341;2682;2;25;Z
T2;1342;2683;1;24;Z
T2;1342;2684;2;18;Z
T2;1343;2685;2;17;Z
T2;1343;2686;1;23;Z
T2;1344;2687;2;18;Z
T2;1344;2688;1;21;Z
T2;1345;2689;1;17;Z
T2;1345;2690;1;23;Z
T2;1346;2691;1;45;D
T2;1346;2692;2;29;Z
T2;1347;2693;2;23;Z
T2;1347;2694;2;26;Z
T2;1348;2695;2;23;Z
T2;1348;2696;1;34;B
T2;1349;2697;1;19;Z
T2;1349;2698;1;22;Z
T2;1350;2699;1;15;Z
T2;1350;2700;2;18;Z
T2;1351;2701;1;16;Z
T2;1351;2702;1;20;Z
T2;1352;2703;2;17;Z
T2;1352;2704;2;19;Z
T2;1353;2705;1;20;Z
T2;1353;2706;1;24;Z
T2;1354;2707;2;20;Z
T2;1354;2708;2;19;Z
T2;1355;2709;1;21;Z
T2;1355;2710;1;21;Z
T2;1356;2711;1;26;Z
T2;1356;2712;2;17;Z
T2;1357;2713;1;24;Z
T2;1357;2714;2;18;Z
T2;1358;2715;1;35;D
T2;1358;2716;2;22;Z
T2;1359;2717;1;23;Z
T2;1359;2718;2;21;Z
T2;1360;2719;2;20;Z
T2;1360;2720;1;15;Z
T2;1361;2721;2;18;Z
T2;1361;2722;1;24;Z
T2;1362;2723;1;28;Z
T2;1362;2724;1;25;Z
T2;1363;2725;1;20;Z
T2;1363;2726;2;15;Z
T2;1364;2727;1;26;Z
T2;1364;2728;2;24;Z
T2;1365;2729;2;21;Z
T2;1365;2730;2;24;Z
T2;1366;2731;2;23;Z
T2;1366;2732;1;21;Z
T2;1367;2733;1;78;D
T2;1367;2734;2;22;Z
T2;1368;2735;2;15;Z
T2;1368;2736;1;22;Z
T2;1369;2737;2;19;Z
T2;1369;2738;2;25;Z
T2;1370;2739;1;23;Z
T2;1370;2740;1;22;Z
T2;1371;2741;1;23;Z
T2;1371;2742;2;29;Z
T2;1372;2743;2;16;Z
T2;1372;2744;2;22;Z
T2;1373;2745;2;27;Z
T2;1373;2746;2;17;Z
T2;1374;2747;2;24;Z
T2;1374;2748;2;22;Z
T2;1375;2749;1;22;Z
T2;1375;2750;2;32;D
T2;1376;2751;2;28;Z
T2;1376;2752;2;25;Z
T2;1377;2753;1;57;A
T2;1377;2754;2;19;Z
T2;1378;2755;1;28;Z
T2;1378;2756;1;16;Z
T2;1379;2757;1;25;Z
T2;1379;2758;2;23;Z
T2;1380;2759;1;22;Z
T2;1380;2760;1;26;Z
T2;1381;2761;2;21;Z
T2;1381;2762;2;19;Z
T2;1382;2763;2;22;Z
T2;1382;2764;2;23;Z
T2;1383;2765;1;21;Z
T2;1383;2766;2;16;Z
T2;1384;2767;2;20;Z
T2;1384;2768;2;17;Z
T2;1385;2769;1;31;A
T2;1385;2770;2;20;Z
T2;1386;2771;1;27;Z
T2;1386;2772;2;16;Z
T2;1387;2773;2;21;Z
T2;1387;2774;1;24;Z
T2;1388;2775;1;30;A
T2;1388;2776;1;22;Z
T2;1389;2777;1;27;Z
T2;1389;2778;1;21;Z
T2;1390;2779;2;18;Z
T2;1390;2780;1;24;Z
T2;1391;2781;1;19;Z
T2;1391;2782;1;17;Z
T2;1392;2783;2;20;Z
T2;1392;2784;1;23;Z
T2;1393;2785;2;20;Z
T2;1393;2786;1;24;Z
T2;1394;2787;1;22;Z
T2;1394;2788;1;22;Z
T2;1395;2789;1;21;Z
T2;1395;2790;2;27;Z
T2;1396;2791;2;20;Z
T2;1396;2792;2;20;Z
T2;1397;2793;1;30;D
T2;1397;2794;2;29;Z
T2;1398;2795;1;16;Z
T2;1398;2796;2;20;Z
T2;1399;2797;2;27;Z
T2;1399;2798;2;29;Z
T2;1400;2799;2;16;Z
T2;1400;2800;2;22;Z
T2;1401;2801;2;24;Z
T2;1401;2802;2;72;C
T2;1402;2803;1;21;Z
T2;1402;2804;1;20;Z
T2;1403;2805;2;18;Z
T2;1403;2806;1;18;Z
T2;1404;2807;1;23;Z
T2;1404;2808;2;21;Z
T2;1405;2809;1;25;Z
T2;1405;2810;2;20;Z
T2;1406;2811;1;24;Z
T2;1406;2812;2;17;Z
T2;1407;2813;1;45;D
T2;1407;2814;1;22;Z
T2;1408;2815;2;20;Z
T2;1408;2816;1;20;Z
T2;1409;2817;1;18;Z
T2;1409;2818;2;18;Z
T2;1410;2819;1;31;B
T2;1410;2820;1;21;Z
T2;1411;2821;2;19;Z
T2;1411;2822;1;24;Z
T2;1412;2823;1;20;Z
T2;1412;2824;1;24;Z
T2;1413;2825;2;21;Z
T2;1413;2826;2;19;Z
T2;1414;2827;2;19;Z
T2;1414;2828;2;25;Z
T2;1415;2829;2;22;Z
T2;1415;2830;2;23;Z
T2;1416;2831;2;19;Z
T2;1416;2832;2;25;Z
T2;1417;2833;2;18;Z
T2;1417;2834;1;25;Z
T2;1418;2835;1;30;A
T2;1418;2836;2;21;Z
T2;1419;2837;2;18;Z
T2;1419;2838;1;20;Z
T2;1420;2839;2;20;Z
T2;1420;2840;1;27;Z
T2;1421;2841;1;16;Z
T2;1421;2842;2;17;Z
T2;1422;2843;2;20;Z
T2;1422;2844;2;17;Z
T2;1423;2845;2;22;Z
T2;1423;2846;1;16;Z
T2;1424;2847;1;30;D
T2;1424;2848;1;40;D
T2;1425;2849;2;20;Z
T2;1425;2850;2;21;Z
T2;1426;2851;2;19;Z
T2;1426;2852;1;16;Z
T2;1427;2853;2;27;Z
T2;1427;2854;2;20;Z
T2;1428;2855;1;21;Z
T2;1428;2856;1;27;Z
T2;1429;2857;1;16;Z
T2;1429;2858;2;21;Z
T2;1430;2859;2;25;Z
T2;1430;2860;1;23;Z
T2;1431;2861;1;18;Z
T2;1431;2862;1;21;Z
T2;1432;2863;1;23;Z
T2;1432;2864;1;22;Z
T2;1433;2865;2;20;Z
T2;1433;2866;2;21;Z
T2;1434;2867;1;60;D
T2;1434;2868;2;16;Z
T2;1435;2869;2;16;Z
T2;1435;2870;1;23;Z
T2;1436;2871;1;22;Z
T2;1436;2872;1;26;Z
T2;1437;2873;1;22;Z
T2;1437;2874;1;20;Z
T2;1438;2875;1;18;Z
T2;1438;2876;1;17;Z
T2;1439;2877;2;16;Z
T2;1439;2878;2;16;Z
T2;1440;2879;1;22;Z
T2;1440;2880;1;22;Z
T2;1441;2881;1;20;Z
T2;1441;2882;2;19;Z
T2;1442;2883;2;16;Z
T2;1442;2884;1;40;B
T2;1443;2885;2;17;Z
T2;1443;2886;2;24;Z
T2;1444;2887;1;16;Z
T2;1444;2888;2;21;Z
T2;1445;2889;1;20;Z
T2;1445;2890;2;33;A
T2;1446;2891;1;28;Z
T2;1446;2892;1;24;Z
T2;1447;2893;2;20;Z
T2;1447;2894;1;22;Z
T2;1448;2895;1;28;Z
T2;1448;2896;2;25;Z
T2;1449;2897;2;22;Z
T2;1449;2898;2;19;Z
T2;1450;2899;2;21;Z
T2;1450;2900;2;19;Z
T2;1451;2901;1;18;Z
T2;1451;2902;1;25;Z
T2;1452;2903;1;24;Z
T2;1452;2904;2;24;Z
T2;1453;2905;2;23;Z
T2;1453;2906;1;21;Z
T2;1454;2907;2;16;Z
T2;1454;2908;1;21;Z
T2;1455;2909;1;24;Z
T2;1455;2910;2;19;Z
T2;1456;2911;1;22;Z
T2;1456;2912;2;18;Z
T2;1457;2913;2;20;Z
T2;1457;2914;1;42;D
T2;1458;2915;2;17;Z
T2;1458;2916;2;20;Z
T2;1459;2917;2;30;C
T2;1459;2918;2;16;Z
T2;1460;2919;2;19;Z
T2;1460;2920;2;16;Z
T2;1461;2921;1;25;Z
T2;1461;2922;1;25;Z
T2;1462;2923;2;19;Z
T2;1462;2924;1;22;Z
T2;1463;2925;2;21;Z
T2;1463;2926;2;33;B
T2;1464;2927;1;20;Z
T2;1464;2928;1;20;Z
T2;1465;2929;2;24;Z
T2;1465;2930;2;24;Z
T2;1466;2931;2;17;Z
T2;1466;2932;1;43;B
T2;1467;2933;2;16;Z
T2;1467;2934;2;23;Z
T2;1468;2935;1;23;Z
T2;1468;2936;1;22;Z
T2;1469;2937;2;19;Z
T2;1469;2938;1;26;Z
T2;1470;2939;2;24;Z
T2;1470;2940;1;23;Z
T2;1471;2941;1;23;Z
T2;1471;2942;1;21;Z
T2;1472;2943;1;20;Z
T2;1472;2944;1;24;Z
T2;1473;2945;2;33;A
T2;1473;2946;2;22;Z
T2;1474;2947;1;29;Z
T2;1474;2948;1;24;Z
T2;1475;2949;1;19;Z
T2;1475;2950;1;15;Z
T2;1476;2951;2;22;Z
T2;1476;2952;2;16;Z
T2;1477;2953;1;24;Z
T2;1477;2954;1;23;Z
T2;1478;2955;1;21;Z
T2;1478;2956;2;32;A
T2;1479;2957;1;27;Z
T2;1479;2958;1;31;D
T2;1480;2959;2;21;Z
T2;1480;2960;2;20;Z
T2;1481;2961;1;21;Z
T2;1481;2962;2;22;Z
T2;1482;2963;1;25;Z
T2;1482;2964;1;21;Z
T2;1483;2965;2;15;Z
T2;1483;2966;1;22;Z
T2;1484;2967;2;35;C
T2;1484;2968;1;30;A
T2;1485;2969;1;22;Z
T2;1485;2970;1;24;Z
T2;1486;2971;2;18;Z
T2;1486;2972;1;16;Z
T2;1487;2973;1;24;Z
T2;1487;2974;1;30;C
T2;1488;2975;2;23;Z
T2;1488;2976;2;22;Z
T2;1489;2977;2;19;Z
T2;1489;2978;1;34;A
T2;1490;2979;1;17;Z
T2;1490;2980;1;22;Z
T2;1491;2981;1;24;Z
T2;1491;2982;1;22;Z
T2;1492;2983;1;15;Z
T2;1492;2984;2;23;Z
T2;1493;2985;1;16;Z
T2;1493;2986;2;23;Z
T2;1494;2987;2;21;Z
T2;1494;2988;1;23;Z
T2;1495;2989;1;26;Z
T2;1495;2990;1;16;Z
T2;1496;2991;1;23;Z
T2;1496;2992;1;16;Z
T2;1497;2993;2;25;Z
T2;1497;2994;2;20;Z
T2;1498;2995;2;21;Z
T2;1498;2996;1;22;Z
T2;1499;2997;2;18;Z
T2;1499;2998;2;22;Z
T2;1500;2999;1;24;Z
T2;1500;3000;1;21;Z
T2;1501;3001;2;20;Z
T2;1501;3002;2;25;Z
T2;1502;3003;2;33;B
T2;1502;3004;2;35;D
T2;1503;3005;1;19;Z
T2;1503;3006;2;24;Z
T2;1504;3007;2;17;Z
T2;1504;3008;1;17;Z
T2;1505;3009;2;15;Z
T2;1505;3010;2;24;Z
T2;1506;3011;2;17;Z
T2;1506;3012;2;24;Z
T2;1507;3013;2;24;Z
T2;1507;3014;2;24;Z
T2;1508;3015;1;27;Z
T2;1508;3016;2;24;Z
T2;1509;3017;2;19;Z
T2;1509;3018;2;15;Z
T2;1510;3019;1;23;Z
T2;1510;3020;2;20;Z
T2;1511;3021;2;23;Z
T2;1511;3022;2;18;Z
T2;1512;3023;1;23;Z
T2;1512;3024;1;16;Z
T2;1513;3025;1;26;Z
T2;1513;3026;2;25;Z
T2;1514;3027;2;25;Z
T2;1514;3028;2;24;Z
T2;1515;3029;2;26;Z
T2;1515;3030;2;18;Z
T2;1516;3031;1;45;B
T2;1516;3032;2;21;Z
T2;1517;3033;1;17;Z
T2;1517;3034;1;23;Z
T2;1518;3035;2;16;Z
T2;1518;3036;1;20;Z
T2;1519;3037;2;17;Z
T2;1519;3038;1;24;Z
T2;1520;3039;1;23;Z
T2;1520;3040;1;22;Z
T2;1521;3041;2;21;Z
T2;1521;3042;1;18;Z
T2;1522;3043;1;23;Z
T2;1522;3044;2;17;Z
T2;1523;3045;1;21;Z
T2;1523;3046;2;18;Z
T2;1524;3047;2;18;Z
T2;1524;3048;2;23;Z
T2;1525;3049;1;15;Z
T2;1525;3050;1;19;Z
T2;1526;3051;2;43;C
T2;1526;3052;2;32;C
T2;1527;3053;1;24;Z
T2;1527;3054;1;29;Z
T2;1528;3055;1;28;Z
T2;1528;3056;1;22;Z
T2;1529;3057;2;25;Z
T2;1529;3058;2;27;Z
T2;1530;3059;2;19;Z
T2;1530;3060;1;24;Z
T2;1531;3061;2;24;Z
T2;1531;3062;2;26;Z
T2;1532;3063;1;22;Z
T2;1532;3064;1;23;Z
T2;1533;3065;2;28;Z
T2;1533;3066;1;24;Z
T2;1534;3067;2;22;Z
T2;1534;3068;2;28;Z
T2;1535;3069;2;23;Z
T2;1535;3070;2;19;Z
T2;1536;3071;2;19;Z
T2;1536;3072;2;24;Z
T2;1537;3073;1;23;Z
T2;1537;3074;1;23;Z
T2;1538;3075;1;21;Z
T2;1538;3076;1;20;Z
T2;1539;3077;2;29;Z
T2;1539;3078;2;25;Z
T2;1540;3079;1;17;Z
T2;1540;3080;2;28;Z
T2;1541;3081;1;17;Z
T2;1541;3082;2;18;Z
T2;1542;3083;1;16;Z
T2;1542;3084;2;17;Z
T2;1543;3085;2;17;Z
T2;1543;3086;1;22;Z
T2;1544;3087;2;25;Z
T2;1544;3088;2;24;Z
T2;1545;3089;1;28;Z
T2;1545;3090;2;16;Z
T2;1546;3091;2;32;D
T2;1546;3092;1;27;Z
T2;1547;3093;2;26;Z
T2;1547;3094;1;18;Z
T2;1548;3095;2;20;Z
T2;1548;3096;2;22;Z
T2;1549;3097;1;21;Z
T2;1549;3098;2;16;Z
T2;1550;3099;2;20;Z
T2;1550;3100;2;22;Z
T2;1551;3101;1;16;Z
T2;1551;3102;2;21;Z
T2;1552;3103;1;22;Z
T2;1552;3104;1;22;Z
T2;1553;3105;1;27;Z
T2;1553;3106;1;24;Z
T2;1554;3107;2;24;Z
T2;1554;3108;2;20;Z
T2;1555;3109;1;23;Z
T2;1555;3110;2;18;Z
T2;1556;3111;2;23;Z
T2;1556;3112;2;16;Z
T2;1557;3113;2;22;Z
T2;1557;3114;1;20;Z
T2;1558;3115;1;78;C
T2;1558;3116;2;24;Z
T2;1559;3117;1;28;Z
T2;1559;3118;1;18;Z
T2;1560;3119;1;24;Z
T2;1560;3120;1;23;Z
T2;1561;3121;2;28;Z
T2;1561;3122;1;18;Z
T2;1562;3123;2;15;Z
T2;1562;3124;2;20;Z
T2;1563;3125;2;17;Z
T2;1563;3126;2;19;Z
T2;1564;3127;1;21;Z
T2;1564;3128;2;28;Z
T2;1565;3129;1;24;Z
T2;1565;3130;2;24;Z
T2;1566;3131;2;22;Z
T2;1566;3132;1;19;Z
T2;1567;3133;1;22;Z
T2;1567;3134;2;17;Z
T2;1568;3135;2;18;Z
T2;1568;3136;2;19;Z
T2;1569;3137;1;19;Z
T2;1569;3138;1;22;Z
T2;1570;3139;1;25;Z
T2;1570;3140;2;20;Z
T2;1571;3141;1;26;Z
T2;1571;3142;2;21;Z
T2;1572;3143;2;21;Z
T2;1572;3144;1;23;Z
T2;1573;3145;1;20;Z
T2;1573;3146;1;19;Z
T2;1574;3147;1;23;Z
T2;1574;3148;2;20;Z
T2;1575;3149;2;16;Z
T2;1575;3150;2;18;Z
T2;1576;3151;1;19;Z
T2;1576;3152;2;21;Z
T2;1577;3153;1;21;Z
T2;1577;3154;1;22;Z
T2;1578;3155;1;17;Z
T2;1578;3156;1;21;Z
T2;1579;3157;2;25;Z
T2;1579;3158;1;16;Z
T2;1580;3159;2;20;Z
T2;1580;3160;2;28;Z
T2;1581;3161;2;16;Z
T2;1581;3162;1;21;Z
T2;1582;3163;1;29;Z
T2;1582;3164;1;20;Z
T2;1583;3165;2;23;Z
T2;1583;3166;2;23;Z
T2;1584;3167;1;30;C
T2;1584;3168;1;24;Z
T2;1585;3169;1;44;C
T2;1585;3170;2;18;Z
T2;1586;3171;2;22;Z
T2;1586;3172;2;22;Z
T2;1587;3173;2;22;Z
T2;1587;3174;2;16;Z
T2;1588;3175;2;27;Z
T2;1588;3176;1;16;Z
T2;1589;3177;2;24;Z
T2;1589;3178;1;25;Z
T2;1590;3179;2;17;Z
T2;1590;3180;2;22;Z
T2;1591;3181;2;21;Z
T2;1591;3182;1;25;Z
T2;1592;3183;2;18;Z
T2;1592;3184;2;21;Z
T2;1593;3185;1;19;Z
T2;1593;3186;2;23;Z
T2;1594;3187;1;29;Z
T2;1594;3188;2;26;Z
T2;1595;3189;1;30;A
T2;1595;3190;1;22;Z
T2;1596;3191;2;25;Z
T2;1596;3192;2;20;Z
T2;1597;3193;2;15;Z
T2;1597;3194;1;19;Z
T2;1598;3195;2;17;Z
T2;1598;3196;1;24;Z
T2;1599;3197;2;18;Z
T2;1599;3198;2;23;Z
T2;1600;3199;2;23;Z
T2;1600;3200;1;17;Z
T2;1601;3201;2;15;Z
T2;1601;3202;2;15;Z
T2;1602;3203;1;27;Z
T2;1602;3204;2;20;Z
T2;1603;3205;2;33;D
T2;1603;3206;1;28;Z
T2;1604;3207;2;26;Z
T2;1604;3208;2;19;Z
T2;1605;3209;2;24;Z
T2;1605;3210;1;26;Z
T2;1606;3211;2;48;B
T2;1606;3212;1;23;Z
T2;1607;3213;1;22;Z
T2;1607;3214;1;25;Z
T2;1608;3215;2;18;Z
T2;1608;3216;1;27;Z
T2;1609;3217;2;23;Z
T2;1609;3218;1;22;Z
T2;1610;3219;1;19;Z
T2;1610;3220;2;16;Z
T2;1611;3221;2;16;Z
T2;1611;3222;2;24;Z
T2;1612;3223;2;16;Z
T2;1612;3224;1;29;Z
T2;1613;3225;2;15;Z
T2;1613;3226;1;21;Z
T2;1614;3227;2;16;Z
T2;1614;3228;2;19;Z
T2;1615;3229;2;19;Z
T2;1615;3230;2;17;Z
T2;1616;3231;2;20;Z
T2;1616;3232;2;20;Z
T2;1617;3233;1;23;Z
T2;1617;3234;2;15;Z
T2;1618;3235;2;23;Z
T2;1618;3236;2;33;B
T2;1619;3237;2;33;D
T2;1619;3238;1;21;Z
T2;1620;3239;1;16;Z
T2;1620;3240;2;22;Z
T2;1621;3241;1;24;Z
T2;1621;3242;1;23;Z
T2;1622;3243;1;24;Z
T2;1622;3244;1;22;Z
T2;1623;3245;2;24;Z
T2;1623;3246;1;17;Z
T2;1624;3247;2;25;Z
T2;1624;3248;1;30;B
T2;1625;3249;1;25;Z
T2;1625;3250;1;23;Z
T2;1626;3251;2;27;Z
T2;1626;3252;1;24;Z
T2;1627;3253;1;29;Z
T2;1627;3254;1;22;Z
T2;1628;3255;2;18;Z
T2;1628;3256;2;17;Z
T2;1629;3257;2;15;Z
T2;1629;3258;2;33;C
T2;1630;3259;1;23;Z
T2;1630;3260;2;21;Z
T2;1631;3261;1;21;Z
T2;1631;3262;1;23;Z
T2;1632;3263;2;20;Z
T2;1632;3264;1;24;Z
T2;1633;3265;1;23;Z
T2;1633;3266;1;18;Z
T2;1634;3267;1;22;Z
T2;1634;3268;2;20;Z
T2;1635;3269;1;16;Z
T2;1635;3270;2;16;Z
T2;1636;3271;2;33;B
T2;1636;3272;2;17;Z
T2;1637;3273;1;25;Z
T2;1637;3274;1;16;Z
T2;1638;3275;1;21;Z
T2;1638;3276;2;19;Z
T2;1639;3277;1;28;Z
T2;1639;3278;1;21;Z
T2;1640;3279;1;16;Z
T2;1640;3280;1;25;Z
T2;1641;3281;2;15;Z
T2;1641;3282;1;16;Z
T2;1642;3283;1;22;Z
T2;1642;3284;2;18;Z
T2;1643;3285;2;21;Z
T2;1643;3286;2;22;Z
T2;1644;3287;1;22;Z
T2;1644;3288;2;22;Z
T2;1645;3289;1;21;Z
T2;1645;3290;2;22;Z
T2;1646;3291;2;25;Z
T2;1646;3292;1;22;Z
T2;1647;3293;1;45;D
T2;1647;3294;2;19;Z
T2;1648;3295;1;22;Z
T2;1648;3296;1;22;Z
T2;1649;3297;2;16;Z
T2;1649;3298;1;44;B
T2;1650;3299;1;33;C
T2;1650;3300;1;19;Z
T2;1651;3301;1;23;Z
T2;1651;3302;2;24;Z
T2;1652;3303;2;21;Z
T2;1652;3304;1;23;Z
T2;1653;3305;1;15;Z
T2;1653;3306;2;24;Z
T2;1654;3307;1;25;Z
T2;1654;3308;2;16;Z
T2;1655;3309;1;26;Z
T2;1655;3310;2;24;Z
T2;1656;3311;1;29;Z
T2;1656;3312;2;19;Z
T2;1657;3313;1;23;Z
T2;1657;3314;1;28;Z
T2;1658;3315;2;25;Z
T2;1658;3316;2;21;Z
T2;1659;3317;1;47;D
T2;1659;3318;1;17;Z
T2;1660;3319;2;20;Z
T2;1660;3320;2;22;Z
T2;1661;3321;1;50;D
T2;1661;3322;1;22;Z
T2;1662;3323;2;17;Z
T2;1662;3324;1;22;Z
T2;1663;3325;2;24;Z
T2;1663;3326;1;25;Z
T2;1664;3327;1;17;Z
T2;1664;3328;2;25;Z
T2;1665;3329;2;21;Z
T2;1665;3330;1;21;Z
T2;1666;3331;2;29;Z
T2;1666;3332;2;25;Z
T2;1667;3333;2;25;Z
T2;1667;3334;2;18;Z
T2;1668;3335;1;38;C
T2;1668;3336;1;83;C
T2;1669;3337;1;61;A
T2;1669;3338;2;19;Z
T2;1670;3339;1;20;Z
T2;1670;3340;1;26;Z
T2;1671;3341;2;17;Z
T2;1671;3342;2;18;Z
T2;1672;3343;1;25;Z
T2;1672;3344;1;17;Z
T2;1673;3345;2;20;Z
T2;1673;3346;1;21;Z
T2;1674;3347;1;36;A
T2;1674;3348;2;20;Z
T2;1675;3349;2;18;Z
T2;1675;3350;2;25;Z
T2;1676;3351;2;23;Z
T2;1676;3352;1;20;Z
T2;1677;3353;2;19;Z
T2;1677;3354;1;17;Z
T2;1678;3355;1;29;Z
T2;1678;3356;1;21;Z
T2;1679;3357;2;20;Z
T2;1679;3358;2;20;Z
T2;1680;3359;2;16;Z
T2;1680;3360;1;19;Z
T2;1681;3361;2;21;Z
T2;1681;3362;1;24;Z
T2;1682;3363;2;29;Z
T2;1682;3364;1;16;Z
T2;1683;3365;1;17;Z
T2;1683;3366;1;27;Z
T2;1684;3367;1;21;Z
T2;1684;3368;2;21;Z
T2;1685;3369;2;25;Z
T2;1685;3370;1;22;Z
T2;1686;3371;1;22;Z
T2;1686;3372;2;18;Z
T2;1687;3373;1;24;Z
T2;1687;3374;2;18;Z
T2;1688;3375;1;17;Z
T2;1688;3376;2;20;Z
T2;1689;3377;2;20;Z
T2;1689;3378;2;24;Z
T2;1690;3379;2;23;Z
T2;1690;3380;2;20;Z
T2;1691;3381;2;25;Z
T2;1691;3382;1;28;Z
T2;1692;3383;1;24;Z
T2;1692;3384;1;22;Z
T2;1693;3385;2;30;A
T2;1693;3386;1;16;Z
T2;1694;3387;1;18;Z
T2;1694;3388;2;29;Z
T2;1695;3389;2;28;Z
T2;1695;3390;2;16;Z
T2;1696;3391;1;22;Z
T2;1696;3392;1;19;Z
T2;1697;3393;2;21;Z
T2;1697;3394;1;21;Z
T2;1698;3395;2;26;Z
T2;1698;3396;1;21;Z
T2;1699;3397;2;31;D
T2;1699;3398;2;29;Z
T2;1700;3399;1;18;Z
T2;1700;3400;2;24;Z
T2;1701;3401;2;35;D
T2;1701;3402;2;17;Z
T2;1702;3403;1;19;Z
T2;1702;3404;1;26;Z
T2;1703;3405;2;24;Z
T2;1703;3406;2;17;Z
T2;1704;3407;1;19;Z
T2;1704;3408;1;26;Z
T2;1705;3409;1;24;Z
T2;1705;3410;2;21;Z
T2;1706;3411;2;16;Z
T2;1706;3412;2;21;Z
T2;1707;3413;2;30;C
T2;1707;3414;2;16;Z
T2;1708;3415;2;21;Z
T2;1708;3416;1;25;Z
T2;1709;3417;1;21;Z
T2;1709;3418;1;26;Z
T2;1710;3419;2;19;Z
T2;1710;3420;2;17;Z
T2;1711;3421;1;17;Z
T2;1711;3422;2;16;Z
T2;1712;3423;1;22;Z
T2;1712;3424;2;28;Z
T2;1713;3425;2;19;Z
T2;1713;3426;1;20;Z
T2;1714;3427;1;21;Z
T2;1714;3428;1;23;Z
T2;1715;3429;1;78;C
T2;1715;3430;1;23;Z
T2;1716;3431;2;25;Z
T2;1716;3432;1;22;Z
T2;1717;3433;1;50;C
T2;1717;3434;1;20;Z
T2;1718;3435;1;27;Z
T2;1718;3436;1;22;Z
T2;1719;3437;2;18;Z
T2;1719;3438;2;18;Z
T2;1720;3439;1;19;Z
T2;1720;3440;2;17;Z
T2;1721;3441;1;24;Z
T2;1721;3442;2;32;D
T2;1722;3443;1;22;Z
T2;1722;3444;2;25;Z
T2;1723;3445;1;31;B
T2;1723;3446;1;16;Z
T2;1724;3447;1;28;Z
T2;1724;3448;1;30;D
T2;1725;3449;1;15;Z
T2;1725;3450;2;27;Z
T2;1726;3451;2;19;Z
T2;1726;3452;2;22;Z
T2;1727;3453;2;21;Z
T2;1727;3454;1;20;Z
T2;1728;3455;1;22;Z
T2;1728;3456;2;21;Z
T2;1729;3457;1;20;Z
T2;1729;3458;1;21;Z
T2;1730;3459;2;17;Z
T2;1730;3460;1;21;Z
T2;1731;3461;1;20;Z
T2;1731;3462;2;20;Z
T2;1732;3463;2;23;Z
T2;1732;3464;2;22;Z
T2;1733;3465;1;21;Z
T2;1733;3466;2;21;Z
T2;1734;3467;2;18;Z
T2;1734;3468;2;33;D
T2;1735;3469;2;16;Z
T2;1735;3470;1;22;Z
T2;1736;3471;1;20;Z
T2;1736;3472;2;35;D
T2;1737;3473;2;16;Z
T2;1737;3474;1;23;Z
T2;1738;3475;1;19;Z
T2;1738;3476;2;22;Z
T2;1739;3477;1;29;Z
T2;1739;3478;2;17;Z
T2;1740;3479;2;21;Z
T2;1740;3480;2;26;Z
T2;1741;3481;2;22;Z
T2;1741;3482;1;27;Z
T2;1742;3483;2;16;Z
T2;1742;3484;1;24;Z
T2;1743;3485;2;22;Z
T2;1743;3486;2;23;Z
T2;1744;3487;2;15;Z
T2;1744;3488;1;18;Z
T2;1745;3489;1;25;Z
T2;1745;3490;2;26;Z
T2;1746;3491;1;22;Z
T2;1746;3492;2;24;Z
T2;1747;3493;2;24;Z
T2;1747;3494;1;20;Z
T2;1748;3495;2;17;Z
T2;1748;3496;2;24;Z
T2;1749;3497;2;19;Z
T2;1749;3498;1;24;Z
T2;1750;3499;2;23;Z
T2;1750;3500;1;21;Z
T2;1751;3501;2;15;Z
T2;1751;3502;1;32;D
T2;1752;3503;1;18;Z
