TYP;Id_Men;Id_Pers;Sexe;Age;Dipl
T1;5671;5671;1;34;D
T1;5672;5672;2;22;Z
T1;5673;5673;2;16;Z
T1;5674;5674;2;34;B
T1;5675;5675;2;22;Z
T1;5676;5676;2;23;Z
T1;5677;5677;2;17;Z
T1;5678;5678;1;22;Z
T1;5679;5679;1;24;Z
T1;5680;5680;2;23;Z
T1;5681;5681;1;32;B
T1;5682;5682;1;23;Z
T1;5683;5683;2;28;Z
T1;5684;5684;2;35;C
T1;5685;5685;1;28;Z
T1;5686;5686;1;28;Z
T1;5687;5687;2;31;D
T1;5688;5688;2;28;Z
T1;5689;5689;2;34;D
T1;5690;5690;1;29;Z
T1;5691;5691;2;24;Z
T1;5692;5692;2;23;Z
T1;5693;5693;1;26;Z
T1;5694;5694;2;18;Z
T1;5695;5695;2;17;Z
T1;5696;5696;2;16;Z
T1;5697;5697;2;85;D
T1;5698;5698;2;23;Z
T1;5699;5699;1;21;Z
T1;5700;5700;1;32;B
T1;5701;5701;1;26;Z
T1;5702;5702;1;17;Z
T1;5703;5703;2;24;Z
T1;5704;5704;2;20;Z
T1;5705;5705;2;25;Z
T1;5706;5706;2;67;A
T1;5707;5707;2;24;Z
T1;5708;5708;1;23;Z
T1;5709;5709;2;87;D
T1;5710;5710;1;26;Z
T1;5711;5711;1;21;Z
T1;5712;5712;1;15;Z
T1;5713;5713;2;25;Z
T1;5714;5714;1;32;D
T1;5715;5715;2;68;D
T1;5716;5716;2;24;Z
T1;5717;5717;2;22;Z
T1;5718;5718;1;25;Z
T1;5719;5719;1;24;Z
T1;5720;5720;1;23;Z
T1;5721;5721;2;18;Z
T1;5722;5722;1;18;Z
T1;5723;5723;1;30;C
T1;5724;5724;2;24;Z
T1;5725;5725;1;48;B
T1;5726;5726;2;23;Z
T1;5727;5727;1;39;D
T1;5728;5728;1;22;Z
T1;5729;5729;1;20;Z
T1;5730;5730;1;34;D
T1;5731;5731;2;23;Z
T1;5732;5732;1;21;Z
T1;5733;5733;2;25;Z
T1;5734;5734;1;17;Z
T1;5735;5735;2;26;Z
T1;5736;5736;2;16;Z
T1;5737;5737;2;20;Z
T1;5738;5738;1;35;B
T1;5739;5739;2;25;Z
T1;5740;5740;2;21;Z
T1;5741;5741;1;22;Z
T1;5742;5742;2;62;A
T1;5743;5743;2;29;Z
T1;5744;5744;2;15;Z
T1;5745;5745;1;21;Z
T1;5746;5746;2;20;Z
T1;5747;5747;1;16;Z
T1;5748;5748;1;25;Z
T1;5749;5749;2;24;Z
T1;5750;5750;1;19;Z
T1;5751;5751;2;16;Z
T1;5752;5752;1;22;Z
T1;5753;5753;2;20;Z
T1;5754;5754;1;20;Z
T1;5755;5755;1;19;Z
T1;5756;5756;1;21;Z
T1;5757;5757;1;23;Z
T1;5758;5758;1;16;Z
T1;5759;5759;1;21;Z
T1;5760;5760;1;22;Z
T1;5761;5761;2;35;C
T1;5762;5762;1;20;Z
T1;5763;5763;1;15;Z
T1;5764;5764;2;23;Z
T1;5765;5765;1;20;Z
T1;5766;5766;2;57;B
T1;5767;5767;1;29;Z
T1;5768;5768;1;24;Z
T1;5769;5769;1;24;Z
T1;5770;5770;1;29;Z
T1;5771;5771;2;24;Z
T1;5772;5772;1;26;Z
T1;5773;5773;1;24;Z
T1;5774;5774;2;20;Z
T1;5775;5775;1;20;Z
T1;5776;5776;1;31;D
T1;5777;5777;2;18;Z
T1;5778;5778;1;29;Z
T1;5779;5779;1;23;Z
T1;5780;5780;1;17;Z
T1;5781;5781;1;23;Z
T1;5782;5782;2;70;D
T1;5783;5783;2;71;C
T1;5784;5784;1;23;Z
T1;5785;5785;2;22;Z
T1;5786;5786;1;42;B
T1;5787;5787;2;15;Z
T1;5788;5788;1;22;Z
T1;5789;5789;2;23;Z
T1;5790;5790;1;39;D
T1;5791;5791;2;20;Z
T1;5792;5792;1;20;Z
T1;5793;5793;2;21;Z
T1;5794;5794;2;21;Z
T1;5795;5795;1;35;D
T1;5796;5796;2;33;A
T1;5797;5797;1;84;D
T1;5798;5798;1;21;Z
T1;5799;5799;2;20;Z
T1;5800;5800;2;23;Z
T1;5801;5801;1;20;Z
T1;5802;5802;2;22;Z
T1;5803;5803;2;25;Z
T1;5804;5804;2;18;Z
T1;5805;5805;2;24;Z
T1;5806;5806;2;27;Z
T1;5807;5807;1;20;Z
T1;5808;5808;1;36;D
T1;5809;5809;1;28;Z
T1;5810;5810;1;17;Z
T1;5811;5811;2;38;A
T1;5812;5812;2;20;Z
T1;5813;5813;2;24;Z
T1;5814;5814;2;29;Z
T1;5815;5815;2;17;Z
T1;5816;5816;2;23;Z
T1;5817;5817;1;23;Z
T1;5818;5818;1;22;Z
T1;5819;5819;2;36;C
T1;5820;5820;1;20;Z
T1;5821;5821;2;22;Z
T1;5822;5822;1;24;Z
T1;5823;5823;1;21;Z
T1;5824;5824;1;38;D
T1;5825;5825;1;21;Z
T1;5826;5826;2;19;Z
T1;5827;5827;2;20;Z
T1;5828;5828;2;23;Z
T1;5829;5829;1;20;Z
T1;5830;5830;2;27;Z
T1;5831;5831;1;19;Z
T1;5832;5832;1;23;Z
T1;5833;5833;2;24;Z
T1;5834;5834;2;17;Z
T1;5835;5835;2;18;Z
T1;5836;5836;2;29;Z
T1;5837;5837;2;17;Z
T1;5838;5838;1;19;Z
T1;5839;5839;1;30;D
T1;5840;5840;2;22;Z
T1;5841;5841;2;16;Z
T1;5842;5842;2;30;D
T1;5843;5843;1;33;C
T1;5844;5844;1;27;Z
T1;5845;5845;1;27;Z
T1;5846;5846;2;23;Z
T1;5847;5847;1;27;Z
T1;5848;5848;2;19;Z
T1;5849;5849;2;16;Z
T1;5850;5850;2;42;B
T1;5851;5851;2;84;B
T1;5852;5852;1;24;Z
T1;5853;5853;2;17;Z
T1;5854;5854;2;26;Z
T1;5855;5855;2;20;Z
T1;5856;5856;1;34;D
T1;5857;5857;2;30;B
T1;5858;5858;2;21;Z
T1;5859;5859;2;24;Z
T1;5860;5860;2;22;Z
T1;5861;5861;1;21;Z
T1;5862;5862;2;24;Z
T1;5863;5863;1;21;Z
T1;5864;5864;2;55;B
T1;5865;5865;2;20;Z
T1;5866;5866;2;17;Z
T1;5867;5867;1;22;Z
T1;5868;5868;2;17;Z
T1;5869;5869;2;21;Z
T1;5870;5870;1;24;Z
T1;5871;5871;2;17;Z
T1;5872;5872;2;21;Z
T1;5873;5873;2;21;Z
T1;5874;5874;1;21;Z
T1;5875;5875;1;26;Z
T1;5876;5876;1;22;Z
T1;5877;5877;1;27;Z
T1;5878;5878;2;23;Z
T1;5879;5879;1;24;Z
T1;5880;5880;1;18;Z
T1;5881;5881;1;34;C
T1;5882;5882;2;18;Z
T1;5883;5883;1;20;Z
T1;5884;5884;2;63;D
T1;5885;5885;2;20;Z
T1;5886;5886;1;23;Z
T1;5887;5887;1;58;D
T1;5888;5888;1;34;B
T1;5889;5889;1;20;Z
T1;5890;5890;2;36;A
T1;5891;5891;1;20;Z
T1;5892;5892;2;25;Z
T1;5893;5893;2;25;Z
T1;5894;5894;2;36;D
T1;5895;5895;1;18;Z
T1;5896;5896;2;25;Z
T1;5897;5897;1;35;B
T1;5898;5898;2;31;C
T1;5899;5899;1;15;Z
T1;5900;5900;1;56;C
T1;5901;5901;2;37;B
T1;5902;5902;2;23;Z
T1;5903;5903;1;23;Z
T1;5904;5904;1;40;C
T1;5905;5905;2;18;Z
T1;5906;5906;2;33;C
T1;5907;5907;2;22;Z
T1;5908;5908;2;21;Z
T1;5909;5909;2;29;Z
T1;5910;5910;2;25;Z
T1;5911;5911;1;22;Z
T1;5912;5912;2;19;Z
T1;5913;5913;2;18;Z
T1;5914;5914;1;25;Z
T1;5915;5915;1;20;Z
T1;5916;5916;2;56;A
T1;5917;5917;2;20;Z
T1;5918;5918;2;22;Z
T1;5919;5919;1;33;D
T1;5920;5920;1;23;Z
T1;5921;5921;2;69;B
T1;5922;5922;2;87;A
T1;5923;5923;1;16;Z
T1;5924;5924;1;28;Z
T1;5925;5925;1;18;Z
T1;5926;5926;2;28;Z
T1;5927;5927;1;25;Z
T1;5928;5928;2;49;C
T1;5929;5929;2;21;Z
T1;5930;5930;1;64;B
T1;5931;5931;1;32;D
T1;5932;5932;2;25;Z
T1;5933;5933;2;78;B
T1;5934;5934;2;29;Z
T1;5935;5935;1;46;D
T1;5936;5936;2;38;B
T1;5937;5937;2;21;Z
T1;5938;5938;1;27;Z
T1;5939;5939;1;24;Z
T1;5940;5940;2;23;Z
T1;5941;5941;1;23;Z
T1;5942;5942;1;29;Z
T1;5943;5943;1;18;Z
T1;5944;5944;1;26;Z
T1;5945;5945;1;21;Z
T1;5946;5946;2;19;Z
T1;5947;5947;1;20;Z
T1;5948;5948;1;21;Z
T1;5949;5949;2;21;Z
T1;5950;5950;1;20;Z
T1;5951;5951;1;24;Z
T1;5952;5952;2;25;Z
T1;5953;5953;2;16;Z
T1;5954;5954;2;25;Z
T1;5955;5955;2;21;Z
T1;5956;5956;1;19;Z
T1;5957;5957;1;26;Z
T1;5958;5958;2;24;Z
T1;5959;5959;1;24;Z
T1;5960;5960;2;21;Z
T1;5961;5961;2;34;C
T1;5962;5962;1;21;Z
T1;5963;5963;1;23;Z
T1;5964;5964;2;24;Z
T1;5965;5965;1;20;Z
T1;5966;5966;2;16;Z
T1;5967;5967;1;35;B
T1;5968;5968;2;20;Z
T1;5969;5969;1;25;Z
T1;5970;5970;2;23;Z
T1;5971;5971;1;20;Z
T1;5972;5972;2;19;Z
T1;5973;5973;1;23;Z
T1;5974;5974;1;21;Z
T1;5975;5975;2;21;Z
T1;5976;5976;2;30;C
T1;5977;5977;2;20;Z
T1;5978;5978;1;16;Z
T1;5979;5979;1;19;Z
T1;5980;5980;2;26;Z
T1;5981;5981;1;25;Z
T1;5982;5982;2;29;Z
T1;5983;5983;2;20;Z
T1;5984;5984;2;19;Z
T1;5985;5985;2;21;Z
T1;5986;5986;2;19;Z
T1;5987;5987;2;24;Z
T1;5988;5988;2;25;Z
T1;5989;5989;1;25;Z
T1;5990;5990;2;30;A
T1;5991;5991;2;33;C
T1;5992;5992;2;29;Z
T1;5993;5993;1;25;Z
T1;5994;5994;2;21;Z
T1;5995;5995;1;22;Z
T1;5996;5996;1;24;Z
T1;5997;5997;2;27;Z
T1;5998;5998;2;19;Z
T1;5999;5999;1;24;Z
T1;6000;6000;1;21;Z
T1;6001;6001;2;24;Z
T1;6002;6002;1;21;Z
T1;6003;6003;2;21;Z
T1;6004;6004;2;16;Z
T1;6005;6005;1;46;D
T1;6006;6006;1;18;Z
T1;6007;6007;2;25;Z
T1;6008;6008;2;30;D
T1;6009;6009;2;20;Z
T1;6010;6010;1;30;C
T1;6011;6011;2;18;Z
T1;6012;6012;2;16;Z
T1;6013;6013;1;19;Z
T1;6014;6014;1;22;Z
T1;6015;6015;2;22;Z
T1;6016;6016;2;24;Z
T1;6017;6017;1;33;D
T1;6018;6018;1;23;Z
T1;6019;6019;2;20;Z
T1;6020;6020;1;38;D
T1;6021;6021;2;25;Z
T1;6022;6022;2;23;Z
T1;6023;6023;1;22;Z
T1;6024;6024;1;32;A
T1;6025;6025;2;17;Z
T1;6026;6026;2;22;Z
T1;6027;6027;2;23;Z
T1;6028;6028;1;21;Z
T1;6029;6029;2;22;Z
T1;6030;6030;2;20;Z
T1;6031;6031;1;21;Z
T1;6032;6032;2;18;Z
T1;6033;6033;2;45;D
T1;6034;6034;1;28;Z
T1;6035;6035;1;21;Z
T1;6036;6036;1;15;Z
T1;6037;6037;2;17;Z
T1;6038;6038;1;21;Z
T1;6039;6039;2;18;Z
T1;6040;6040;2;37;C
T1;6041;6041;2;31;C
T1;6042;6042;1;22;Z
T1;6043;6043;1;26;Z
T1;6044;6044;1;17;Z
T1;6045;6045;2;29;Z
T1;6046;6046;1;27;Z
T1;6047;6047;1;25;Z
T1;6048;6048;1;22;Z
T1;6049;6049;1;24;Z
T1;6050;6050;2;22;Z
T1;6051;6051;2;17;Z
T1;6052;6052;2;25;Z
T1;6053;6053;1;23;Z
T1;6054;6054;2;21;Z
T1;6055;6055;2;18;Z
T1;6056;6056;2;22;Z
T1;6057;6057;1;62;D
T1;6058;6058;1;29;Z
T1;6059;6059;1;32;D
T1;6060;6060;2;31;A
T1;6061;6061;1;27;Z
T1;6062;6062;2;23;Z
T1;6063;6063;1;21;Z
T1;6064;6064;2;17;Z
T1;6065;6065;1;21;Z
T1;6066;6066;2;21;Z
T1;6067;6067;1;24;Z
T1;6068;6068;2;18;Z
T1;6069;6069;1;20;Z
T1;6070;6070;2;21;Z
T1;6071;6071;1;29;Z
T1;6072;6072;2;17;Z
T1;6073;6073;2;21;Z
T1;6074;6074;2;17;Z
T1;6075;6075;2;56;D
T1;6076;6076;2;21;Z
T1;6077;6077;1;21;Z
T1;6078;6078;2;21;Z
T1;6079;6079;2;24;Z
T1;6080;6080;2;25;Z
T1;6081;6081;2;25;Z
T1;6082;6082;2;22;Z
T1;6083;6083;1;18;Z
T1;6084;6084;2;18;Z
T1;6085;6085;2;20;Z
T1;6086;6086;1;34;B
T1;6087;6087;1;19;Z
T1;6088;6088;2;16;Z
T1;6089;6089;1;27;Z
T1;6090;6090;2;18;Z
T1;6091;6091;2;23;Z
T1;6092;6092;2;20;Z
T1;6093;6093;1;19;Z
T1;6094;6094;2;19;Z
T1;6095;6095;2;18;Z
T1;6096;6096;1;22;Z
T1;6097;6097;1;21;Z
T1;6098;6098;1;27;Z
T1;6099;6099;2;24;Z
T1;6100;6100;1;22;Z
T1;6101;6101;1;27;Z
T1;6102;6102;1;46;D
T1;6103;6103;2;92;D
T1;6104;6104;2;16;Z
T1;6105;6105;1;23;Z
T1;6106;6106;1;28;Z
T1;6107;6107;1;28;Z
T1;6108;6108;2;21;Z
T1;6109;6109;2;16;Z
T1;6110;6110;2;23;Z
T1;6111;6111;2;17;Z
T1;6112;6112;1;19;Z
T1;6113;6113;1;15;Z
T1;6114;6114;2;27;Z
T1;6115;6115;1;26;Z
T1;6116;6116;2;15;Z
T1;6117;6117;2;24;Z
T1;6118;6118;1;23;Z
T1;6119;6119;1;58;B
T1;6120;6120;1;18;Z
T1;6121;6121;1;24;Z
T1;6122;6122;2;19;Z
T1;6123;6123;1;21;Z
T1;6124;6124;1;19;Z
T1;6125;6125;1;37;C
T1;6126;6126;2;24;Z
T1;6127;6127;2;25;Z
T1;6128;6128;2;19;Z
T1;6129;6129;2;15;Z
T1;6130;6130;2;15;Z
T1;6131;6131;1;19;Z
T1;6132;6132;2;23;Z
T1;6133;6133;1;35;C
T1;6134;6134;2;19;Z
T1;6135;6135;2;74;B
T1;6136;6136;2;16;Z
T1;6137;6137;1;16;Z
T1;6138;6138;1;29;Z
T1;6139;6139;1;29;Z
T1;6140;6140;2;43;D
T1;6141;6141;1;43;C
T1;6142;6142;1;57;D
T1;6143;6143;2;24;Z
T1;6144;6144;2;24;Z
T1;6145;6145;2;26;Z
T1;6146;6146;1;15;Z
T1;6147;6147;1;17;Z
T1;6148;6148;2;23;Z
T1;6149;6149;1;17;Z
T1;6150;6150;2;18;Z
T1;6151;6151;2;27;Z
T1;6152;6152;1;18;Z
T1;6153;6153;1;65;A
T1;6154;6154;1;78;B
T1;6155;6155;2;21;Z
T1;6156;6156;1;33;B
T1;6157;6157;2;19;Z
T1;6158;6158;2;43;B
T1;6159;6159;2;23;Z
T1;6160;6160;1;33;D
T1;6161;6161;1;18;Z
T1;6162;6162;2;24;Z
T1;6163;6163;2;29;Z
T1;6164;6164;2;36;D
T1;6165;6165;2;15;Z
T1;6166;6166;1;22;Z
T1;6167;6167;1;23;Z
T1;6168;6168;1;16;Z
T1;6169;6169;2;25;Z
T1;6170;6170;2;27;Z
T1;6171;6171;2;22;Z
T1;6172;6172;2;23;Z
T1;6173;6173;2;22;Z
T1;6174;6174;2;23;Z
T1;6175;6175;2;26;Z
T1;6176;6176;2;24;Z
T1;6177;6177;2;57;D
T1;6178;6178;1;24;Z
T1;6179;6179;1;24;Z
T1;6180;6180;1;60;B
T1;6181;6181;2;22;Z
T1;6182;6182;1;17;Z
T1;6183;6183;2;23;Z
T1;6184;6184;1;56;A
T1;6185;6185;2;28;Z
T1;6186;6186;1;20;Z
T1;6187;6187;2;24;Z
T1;6188;6188;1;22;Z
T1;6189;6189;1;28;Z
T1;6190;6190;1;26;Z
T1;6191;6191;2;73;B
T1;6192;6192;1;26;Z
T1;6193;6193;2;20;Z
T1;6194;6194;1;21;Z
T1;6195;6195;2;24;Z
T1;6196;6196;1;25;Z
T1;6197;6197;2;18;Z
T1;6198;6198;1;15;Z
T1;6199;6199;1;33;D
T1;6200;6200;1;15;Z
T1;6201;6201;2;16;Z
T1;6202;6202;1;21;Z
T1;6203;6203;1;25;Z
T1;6204;6204;1;17;Z
T1;6205;6205;1;18;Z
T1;6206;6206;2;22;Z
T1;6207;6207;1;17;Z
T1;6208;6208;2;16;Z
T1;6209;6209;2;20;Z
T1;6210;6210;2;22;Z
T1;6211;6211;1;19;Z
T1;6212;6212;1;21;Z
T1;6213;6213;2;22;Z
T1;6214;6214;1;17;Z
T1;6215;6215;2;23;Z
T1;6216;6216;1;28;Z
T1;6217;6217;1;21;Z
T1;6218;6218;1;42;D
T1;6219;6219;2;59;D
T1;6220;6220;2;23;Z
T1;6221;6221;1;21;Z
T1;6222;6222;1;27;Z
T1;6223;6223;1;26;Z
T1;6224;6224;1;30;B
T1;6225;6225;2;21;Z
T1;6226;6226;1;24;Z
T1;6227;6227;2;20;Z
T1;6228;6228;1;25;Z
T1;6229;6229;1;26;Z
T1;6230;6230;1;23;Z
T1;6231;6231;1;36;B
T1;6232;6232;1;20;Z
T1;6233;6233;2;21;Z
T1;6234;6234;2;48;B
T1;6235;6235;2;23;Z
T1;6236;6236;2;22;Z
T1;6237;6237;2;26;Z
T1;6238;6238;1;25;Z
T1;6239;6239;1;23;Z
T1;6240;6240;1;22;Z
T1;6241;6241;1;20;Z
T1;6242;6242;2;24;Z
T1;6243;6243;1;24;Z
T1;6244;6244;1;21;Z
T1;6245;6245;2;37;D
T1;6246;6246;2;26;Z
T1;6247;6247;2;16;Z
T1;6248;6248;1;24;Z
T1;6249;6249;2;23;Z
T1;6250;6250;1;29;Z
T1;6251;6251;1;48;D
T1;6252;6252;1;20;Z
T1;6253;6253;2;25;Z
T1;6254;6254;1;26;Z
T1;6255;6255;1;23;Z
T1;6256;6256;1;19;Z
T1;6257;6257;2;20;Z
T1;6258;6258;1;16;Z
T1;6259;6259;2;24;Z
T1;6260;6260;2;25;Z
T1;6261;6261;2;24;Z
T1;6262;6262;1;24;Z
T1;6263;6263;1;33;D
T1;6264;6264;2;32;A
T1;6265;6265;1;21;Z
T1;6266;6266;1;58;B
T1;6267;6267;2;21;Z
T1;6268;6268;2;16;Z
T1;6269;6269;2;26;Z
T1;6270;6270;2;26;Z
T1;6271;6271;2;22;Z
T1;6272;6272;1;38;D
T1;6273;6273;2;40;A
T1;6274;6274;1;26;Z
T1;6275;6275;2;20;Z
T1;6276;6276;2;21;Z
T1;6277;6277;2;42;D
T1;6278;6278;1;20;Z
T1;6279;6279;2;23;Z
T1;6280;6280;2;16;Z
T1;6281;6281;1;17;Z
T1;6282;6282;1;22;Z
T1;6283;6283;2;23;Z
T1;6284;6284;1;21;Z
T1;6285;6285;1;26;Z
T1;6286;6286;1;24;Z
T1;6287;6287;2;25;Z
T1;6288;6288;2;17;Z
T1;6289;6289;2;24;Z
T1;6290;6290;1;23;Z
T1;6291;6291;2;17;Z
T1;6292;6292;2;20;Z
T1;6293;6293;2;18;Z
T1;6294;6294;2;18;Z
T1;6295;6295;1;35;B
T1;6296;6296;1;21;Z
T1;6297;6297;2;23;Z
T1;6298;6298;1;45;D
T1;6299;6299;1;29;Z
T1;6300;6300;1;17;Z
T1;6301;6301;1;57;B
T1;6302;6302;2;19;Z
T1;6303;6303;1;21;Z
T1;6304;6304;2;20;Z
T1;6305;6305;1;21;Z
T1;6306;6306;1;16;Z
T1;6307;6307;1;22;Z
T1;6308;6308;2;25;Z
T1;6309;6309;1;16;Z
T1;6310;6310;1;15;Z
T1;6311;6311;1;56;D
T1;6312;6312;2;21;Z
T1;6313;6313;2;20;Z
T1;6314;6314;1;23;Z
T1;6315;6315;1;21;Z
T1;6316;6316;2;26;Z
T1;6317;6317;2;20;Z
T1;6318;6318;2;24;Z
T1;6319;6319;1;21;Z
T1;6320;6320;2;29;Z
T1;6321;6321;2;19;Z
T1;6322;6322;1;41;D
T1;6323;6323;2;25;Z
T1;6324;6324;2;21;Z
T1;6325;6325;2;28;Z
T1;6326;6326;2;27;Z
T1;6327;6327;2;24;Z
T1;6328;6328;2;25;Z
T1;6329;6329;1;56;C
T1;6330;6330;2;20;Z
T1;6331;6331;1;18;Z
T1;6332;6332;1;20;Z
T1;6333;6333;2;24;Z
T1;6334;6334;2;23;Z
T1;6335;6335;2;24;Z
T1;6336;6336;1;56;D
T1;6337;6337;1;22;Z
T1;6338;6338;1;60;C
T1;6339;6339;2;25;Z
T1;6340;6340;1;20;Z
T1;6341;6341;2;21;Z
T1;6342;6342;2;22;Z
T1;6343;6343;2;29;Z
T1;6344;6344;1;22;Z
T1;6345;6345;1;27;Z
T1;6346;6346;2;21;Z
T1;6347;6347;1;29;Z
T1;6348;6348;2;18;Z
T1;6349;6349;2;20;Z
T1;6350;6350;1;15;Z
T1;6351;6351;2;23;Z
T1;6352;6352;2;37;A
T1;6353;6353;2;23;Z
T1;6354;6354;2;24;Z
T1;6355;6355;1;64;A
T1;6356;6356;1;21;Z
T1;6357;6357;2;24;Z
T1;6358;6358;2;18;Z
T1;6359;6359;2;70;A
T1;6360;6360;1;28;Z
T1;6361;6361;2;20;Z
T1;6362;6362;2;20;Z
T1;6363;6363;1;59;C
T1;6364;6364;2;25;Z
T1;6365;6365;1;15;Z
T1;6366;6366;2;23;Z
T1;6367;6367;1;30;A
T1;6368;6368;2;22;Z
T1;6369;6369;1;61;B
T1;6370;6370;2;29;Z
T1;6371;6371;2;23;Z
T1;6372;6372;2;90;A
T1;6373;6373;1;20;Z
T1;6374;6374;1;42;B
T1;6375;6375;1;25;Z
T1;6376;6376;1;23;Z
T1;6377;6377;2;17;Z
T1;6378;6378;2;26;Z
T1;6379;6379;1;22;Z
T1;6380;6380;2;59;D
T1;6381;6381;1;21;Z
T1;6382;6382;2;19;Z
T1;6383;6383;1;20;Z
T1;6384;6384;2;25;Z
T1;6385;6385;2;33;B
T1;6386;6386;1;24;Z
T1;6387;6387;1;28;Z
T1;6388;6388;2;19;Z
T1;6389;6389;2;17;Z
T1;6390;6390;2;18;Z
T1;6391;6391;1;31;B
T1;6392;6392;1;29;Z
T1;6393;6393;2;18;Z
T1;6394;6394;1;27;Z
T1;6395;6395;2;25;Z
T1;6396;6396;2;15;Z
T1;6397;6397;2;20;Z
T1;6398;6398;2;21;Z
T1;6399;6399;2;26;Z
T1;6400;6400;1;25;Z
T1;6401;6401;2;20;Z
T1;6402;6402;2;16;Z
T1;6403;6403;1;37;D
T1;6404;6404;1;30;D
T1;6405;6405;2;25;Z
T1;6406;6406;1;18;Z
T1;6407;6407;1;20;Z
T1;6408;6408;2;23;Z
T1;6409;6409;1;19;Z
T1;6410;6410;2;25;Z
T1;6411;6411;1;20;Z
T1;6412;6412;1;21;Z
T1;6413;6413;2;22;Z
T1;6414;6414;2;18;Z
T1;6415;6415;1;21;Z
T1;6416;6416;2;25;Z
T1;6417;6417;2;15;Z
T1;6418;6418;2;64;C
T1;6419;6419;2;56;A
T1;6420;6420;2;25;Z
T1;6421;6421;2;35;D
T1;6422;6422;1;27;Z
T1;6423;6423;1;21;Z
T1;6424;6424;1;25;Z
T1;6425;6425;2;17;Z
T1;6426;6426;2;19;Z
T1;6427;6427;1;15;Z
T1;6428;6428;1;24;Z
T1;6429;6429;1;23;Z
T1;6430;6430;2;18;Z
T1;6431;6431;2;17;Z
T1;6432;6432;1;24;Z
T1;6433;6433;1;29;Z
T1;6434;6434;1;17;Z
T1;6435;6435;1;21;Z
T1;6436;6436;2;21;Z
T1;6437;6437;1;18;Z
T1;6438;6438;2;25;Z
T1;6439;6439;1;56;D
T1;6440;6440;1;20;Z
T1;6441;6441;1;42;D
T1;6442;6442;1;20;Z
T1;6443;6443;2;18;Z
T1;6444;6444;2;21;Z
T1;6445;6445;1;21;Z
T1;6446;6446;1;33;A
T1;6447;6447;1;22;Z
T1;6448;6448;2;18;Z
T1;6449;6449;2;21;Z
T1;6450;6450;1;18;Z
T1;6451;6451;1;22;Z
T1;6452;6452;2;22;Z
T1;6453;6453;1;24;Z
T1;6454;6454;2;32;B
T1;6455;6455;1;23;Z
T1;6456;6456;1;22;Z
T1;6457;6457;2;20;Z
T1;6458;6458;1;29;Z
T1;6459;6459;2;16;Z
T1;6460;6460;2;18;Z
T1;6461;6461;1;25;Z
T1;6462;6462;1;27;Z
T1;6463;6463;1;20;Z
T1;6464;6464;2;22;Z
T1;6465;6465;1;21;Z
T1;6466;6466;2;21;Z
T1;6467;6467;2;24;Z
T1;6468;6468;1;21;Z
T1;6469;6469;1;18;Z
T1;6470;6470;2;30;D
T1;6471;6471;1;41;C
T1;6472;6472;1;17;Z
T1;6473;6473;1;17;Z
T1;6474;6474;2;23;Z
T1;6475;6475;1;23;Z
T1;6476;6476;2;24;Z
T1;6477;6477;1;21;Z
T1;6478;6478;1;28;Z
T1;6479;6479;1;35;A
T1;6480;6480;1;42;B
T1;6481;6481;1;15;Z
T1;6482;6482;1;20;Z
T1;6483;6483;1;23;Z
T1;6484;6484;2;23;Z
T1;6485;6485;2;24;Z
T1;6486;6486;1;21;Z
T1;6487;6487;1;30;C
T1;6488;6488;1;24;Z
T1;6489;6489;1;26;Z
T1;6490;6490;1;33;D
T1;6491;6491;2;19;Z
T1;6492;6492;2;35;C
T1;6493;6493;1;36;D
T1;6494;6494;1;19;Z
T1;6495;6495;2;24;Z
T1;6496;6496;2;22;Z
T1;6497;6497;2;22;Z
T1;6498;6498;2;23;Z
T1;6499;6499;1;26;Z
T1;6500;6500;2;16;Z
T1;6501;6501;1;23;Z
T1;6502;6502;2;15;Z
T1;6503;6503;2;23;Z
T1;6504;6504;2;18;Z
T1;6505;6505;1;24;Z
T1;6506;6506;2;23;Z
T1;6507;6507;2;22;Z
T1;6508;6508;2;18;Z
T1;6509;6509;1;16;Z
T1;6510;6510;1;25;Z
T1;6511;6511;1;20;Z
T1;6512;6512;1;31;D
T1;6513;6513;1;22;Z
T1;6514;6514;2;28;Z
T1;6515;6515;1;16;Z
T1;6516;6516;2;21;Z
T1;6517;6517;2;28;Z
T1;6518;6518;1;17;Z
T1;6519;6519;2;21;Z
T1;6520;6520;2;22;Z
T1;6521;6521;1;20;Z
T1;6522;6522;2;19;Z
T1;6523;6523;1;30;D
T1;6524;6524;1;17;Z
T1;6525;6525;2;32;D
T1;6526;6526;1;22;Z
T1;6527;6527;2;22;Z
T1;6528;6528;2;26;Z
T1;6529;6529;1;45;D
T1;6530;6530;2;21;Z
T1;6531;6531;1;62;D
T1;6532;6532;1;21;Z
T1;6533;6533;1;45;A
T1;6534;6534;2;25;Z
T1;6535;6535;1;24;Z
T1;6536;6536;2;19;Z
T1;6537;6537;2;15;Z
T1;6538;6538;1;23;Z
T1;6539;6539;1;28;Z
T1;6540;6540;2;33;A
T1;6541;6541;1;22;Z
T1;6542;6542;1;18;Z
T1;6543;6543;1;29;Z
T1;6544;6544;1;25;Z
T1;6545;6545;1;19;Z
T1;6546;6546;2;69;B
T1;6547;6547;2;21;Z
T1;6548;6548;1;22;Z
T1;6549;6549;2;27;Z
T1;6550;6550;2;27;Z
T1;6551;6551;1;27;Z
T1;6552;6552;1;21;Z
T1;6553;6553;1;25;Z
